time(UTC),poa_global,poa_direct,poa_diffuse,poa_sky_diffuse,poa_ground_diffuse,cell_temp
2014-06-04 04:00:00+00:00,24.69374768689828,0.0,24.69374768689828,24.258330249197705,0.4354174377005742,17.036874594610683
2014-06-04 05:00:00+00:00,55.08605253231155,0.0,55.08605253231155,54.114736709748726,0.9713158225628193,18.84764332643922
2014-06-04 06:00:00+00:00,329.28120756472504,146.66887559078467,182.61233197394037,174.47337525384503,8.138956720095349,29.556523015400796
2014-06-04 07:00:00+00:00,448.548495926686,134.09186749736793,314.4566284293181,305.09515351875575,9.361474910562345,34.966055874021336
2014-06-04 08:00:00+00:00,600.1916341287199,470.6771193877383,129.51451474098167,114.76056233274299,14.753952408238687,40.84740886545265
2014-06-04 09:00:00+00:00,643.450051665807,412.33763336573503,231.1124183000719,216.4589468389949,14.653471461077016,43.159416269277635
2014-06-04 10:00:00+00:00,605.6118940619472,242.2222529307369,363.3896411312103,350.8127759114745,12.576865219735817,43.01476426903079
2014-06-04 11:00:00+00:00,552.0424842194996,220.46381854687613,331.57866567262346,320.0233567490313,11.555308923592161,41.96286929327185
2014-06-04 12:00:00+00:00,209.56558218064654,0.6017395439033806,208.96384263674315,205.26279441628827,3.7010482204548807,31.560736422604524
2014-06-04 13:00:00+00:00,61.73436921724569,0.0,61.73436921724569,60.64582562299426,1.0885435942514354,25.009335482511585
2014-06-04 14:00:00+00:00,22.794228634059948,0.0,22.794228634059948,22.392304845413264,0.4019237886466839,23.1179214618252
2014-06-04 15:00:00+00:00,27.643507213317445,0.0,27.643507213317445,27.057368354874363,0.5861388584430807,22.316087735473996
2014-06-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,19.89
2014-06-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,18.76
2014-06-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,18.19
2014-06-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,17.36
